rp_id,model,method,bit_width,group_size,dataset,metric,value,baseline_label,baseline_value,delta,delta_unit,headline,source_kind,page,section,source_table,quote
RP12,Llama-2-Chat-70B,Llama-2-Chat (with calculator),,,MAWPS,Accuracy,82.4,Toolformer,44.0,38.4,absolute,False,measured,34,5.1 Learnings and Observations,Table 15,Llama 2-CHAT | 67.1 | 69.2 | 82.4
RP12,Llama-2-30B-MHA,Llama-2 (MHA),,,MMLU,Accuracy (5-shot),28.0,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,MHA | 71.0 | 79.3 | 48.2 | 75.1 | 71.2 | 43.0 | 12.4 | 44.7 | 28.0 | 4.9 | 7.9
RP12,Llama-2-30B-MQA,Llama-2 (MQA),,,MMLU,Accuracy (5-shot),26.5,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,MQA | 70.6 | 79.0 | 47.9 | 74.5 | 71.6 | 41.9 | 14.5 | 42.8 | 26.5 | 4.8 | 7.3
RP12,Llama-2-30B-GQA,Llama-2 (GQA),,,MMLU,Accuracy (5-shot),26.9,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,GQA | 69.4 | 78.8 | 48.6 | 75.4 | 72.1 | 42.5 | 14.0 | 46.2 | 26.9 | 5.3 | 7.9
RP12,Llama-2-30B-MHA,Llama-2 (MHA),,,GSM8K,maj@1 (8-shot),4.9,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,MHA | ... | 4.9 | 7.9
RP12,Llama-2-30B-GQA,Llama-2 (GQA),,,GSM8K,maj@1 (8-shot),5.3,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,GQA | ... | 5.3 | 7.9
RP12,Llama-2-30B-MHA,Llama-2 (MHA),,,HumanEval,pass@1,7.9,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,MHA | ... | 7.9
RP12,Llama-2-30B-GQA,Llama-2 (GQA),,,HumanEval,pass@1,7.9,,,,,False,measured,48,A.2.1 Architecture Changes Compared to Llama 1,Table 18,GQA | ... | 7.9
RP12,Llama-2-70B,Llama-2,,,MMLU-Humanities,Accuracy (5-shot),65.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 19,Llama-2-70B ... 65.0 | 58.0 | 80.3 | 74.6 | 68.9
RP12,Llama-2-70B,Llama-2,,,MMLU-STEM,Accuracy (5-shot),58.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 19,Llama-2-70B ... 65.0 | 58.0 | 80.3 | 74.6 | 68.9
RP12,Llama-2-70B,Llama-2,,,MMLU-Social-Sciences,Accuracy (5-shot),80.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 19,Llama-2-70B ... 65.0 | 58.0 | 80.3 | 74.6 | 68.9
RP12,Llama-2-70B,Llama-2,,,MMLU-Other,Accuracy (5-shot),74.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 19,Llama-2-70B ... 65.0 | 58.0 | 80.3 | 74.6 | 68.9
RP12,Llama-2-70B,Llama-2,,,BoolQ,Accuracy (0-shot),85.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 85.0
RP12,Llama-2-70B,Llama-2,,,PIQA,Accuracy (0-shot),82.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 82.8
RP12,Llama-2-70B,Llama-2,,,SIQA,Accuracy (0-shot),50.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 50.7
RP12,Llama-2-70B,Llama-2,,,HellaSwag,Accuracy (0-shot),85.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 85.3
RP12,Llama-2-70B,Llama-2,,,WinoGrande,Accuracy (0-shot),80.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 80.2
RP12,Llama-2-70B,Llama-2,,,ARC-Easy,Accuracy (0-shot),80.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 80.2
RP12,Llama-2-70B,Llama-2,,,ARC-Challenge,Accuracy (0-shot),57.4,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 57.4
RP12,Llama-2-70B,Llama-2,,,OpenBookQA,Accuracy (0-shot),60.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 60.2
RP12,Llama-2-70B,Llama-2,,,CommonsenseQA,Accuracy (0-shot),78.5,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,70B | 78.5
RP12,Llama-1-65B,Llama-1,,,BoolQ,Accuracy (0-shot),85.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 85.3
RP12,Llama-1-65B,Llama-1,,,PIQA,Accuracy (0-shot),82.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 82.8
RP12,Llama-1-65B,Llama-1,,,HellaSwag,Accuracy (0-shot),84.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 84.2
RP12,Llama-1-65B,Llama-1,,,WinoGrande,Accuracy (0-shot),77.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 77.0
RP12,Llama-1-65B,Llama-1,,,ARC-Challenge,Accuracy (0-shot),56.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 56.0
RP12,Llama-1-65B,Llama-1,,,OpenBookQA,Accuracy (0-shot),60.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,65B | 60.2
RP12,Falcon-40B,Falcon,,,BoolQ,Accuracy (0-shot),83.1,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,40B | 83.1
RP12,Falcon-40B,Falcon,,,HellaSwag,Accuracy (0-shot),83.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,40B | 83.6
RP12,Falcon-40B,Falcon,,,WinoGrande,Accuracy (0-shot),76.9,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,40B | 76.9
RP12,Falcon-40B,Falcon,,,ARC-Challenge,Accuracy (0-shot),54.5,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 20,40B | 54.5
RP12,MPT-7B,MPT,,,HumanEval,pass@1 (0-shot),18.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,MPT-7B ... 18.3
RP12,MPT-7B,MPT,,,MBPP,pass@1 (3-shot),22.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,MPT-7B ... 18.3
RP12,MPT-30B,MPT,,,HumanEval,pass@1 (0-shot),25.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,MPT-30B ... 25.0
RP12,MPT-30B,MPT,,,MBPP,pass@1 (3-shot),32.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,MPT-30B ... 25.0
RP12,Falcon-7B,Falcon,,,HumanEval,pass@1 (0-shot),0.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Falcon-7B ... 0.0
RP12,Falcon-7B,Falcon,,,MBPP,pass@1 (3-shot),11.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Falcon-7B ... 0.0
RP12,Falcon-40B,Falcon,,,HumanEval,pass@1 (0-shot),0.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Falcon-40B ... 0.6
RP12,Falcon-40B,Falcon,,,MBPP,pass@1 (3-shot),29.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Falcon-40B ... 0.6
RP12,Llama-1-7B,Llama-1,,,HumanEval,pass@1 (0-shot),10.5,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-7B ... 10.5
RP12,Llama-1-7B,Llama-1,,,HumanEval,pass@100,36.5,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-7B ... 10.5
RP12,Llama-1-7B,Llama-1,,,MBPP,pass@1 (3-shot),17.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-7B ... 10.5
RP12,Llama-1-7B,Llama-1,,,MBPP,pass@80,56.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-7B ... 10.5
RP12,Llama-1-13B,Llama-1,,,HumanEval,pass@1 (0-shot),15.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-13B ... 15.8
RP12,Llama-1-13B,Llama-1,,,HumanEval,pass@100,52.5,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-13B ... 15.8
RP12,Llama-1-13B,Llama-1,,,MBPP,pass@1 (3-shot),22.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-13B ... 15.8
RP12,Llama-1-13B,Llama-1,,,MBPP,pass@80,64.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-13B ... 15.8
RP12,Llama-1-33B,Llama-1,,,HumanEval,pass@1 (0-shot),21.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-33B ... 21.7
RP12,Llama-1-33B,Llama-1,,,HumanEval,pass@100,70.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-33B ... 21.7
RP12,Llama-1-33B,Llama-1,,,MBPP,pass@1 (3-shot),30.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-33B ... 21.7
RP12,Llama-1-33B,Llama-1,,,MBPP,pass@80,73.4,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-33B ... 21.7
RP12,Llama-1-65B,Llama-1,,,HumanEval,pass@1 (0-shot),23.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-65B ... 23.7
RP12,Llama-1-65B,Llama-1,,,HumanEval,pass@100,79.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-65B ... 23.7
RP12,Llama-1-65B,Llama-1,,,MBPP,pass@1 (3-shot),37.7,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-65B ... 23.7
RP12,Llama-1-65B,Llama-1,,,MBPP,pass@80,76.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-1-65B ... 23.7
RP12,Llama-2-7B,Llama-2,,,HumanEval,pass@1 (0-shot),12.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-7B ... 12.8
RP12,Llama-2-7B,Llama-2,,,HumanEval,pass@100,45.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-7B ... 12.8
RP12,Llama-2-7B,Llama-2,,,MBPP,pass@1 (3-shot),20.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-7B ... 12.8
RP12,Llama-2-7B,Llama-2,,,MBPP,pass@80,62.8,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-7B ... 12.8
RP12,Llama-2-13B,Llama-2,,,HumanEval,pass@1 (0-shot),18.3,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-13B ... 18.3
RP12,Llama-2-13B,Llama-2,,,HumanEval,pass@100,60.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-13B ... 18.3
RP12,Llama-2-13B,Llama-2,,,MBPP,pass@1 (3-shot),30.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-13B ... 18.3
RP12,Llama-2-13B,Llama-2,,,MBPP,pass@80,69.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-13B ... 18.3
RP12,Llama-2-34B,Llama-2,,,HumanEval,pass@1 (0-shot),22.6,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-34B ... 22.6
RP12,Llama-2-34B,Llama-2,,,HumanEval,pass@100,77.2,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-34B ... 22.6
RP12,Llama-2-34B,Llama-2,,,MBPP,pass@1 (3-shot),33.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-34B ... 22.6
RP12,Llama-2-34B,Llama-2,,,MBPP,pass@80,76.1,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-34B ... 22.6
RP12,Llama-2-70B,Llama-2,,,HumanEval,pass@1 (0-shot),29.9,,,,,True,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-70B ... 29.9
RP12,Llama-2-70B,Llama-2,,,HumanEval,pass@100,89.0,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-70B ... 29.9
RP12,Llama-2-70B,Llama-2,,,MBPP,pass@1 (3-shot),45.0,,,,,True,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-70B ... 29.9
RP12,Llama-2-70B,Llama-2,,,MBPP,pass@80,81.4,,,,,False,measured,49,A.2.2 Additional Details for Pretrained Models Evaluation,Table 21,Llama-2-70B ... 29.9
RP12,MPT-7B,MPT,,,NaturalQuestions,Exact Match (1-shot),17.8,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-7B | 11.6 | 17.8 | 20.8 | 22.7
RP12,MPT-7B,MPT,,,NaturalQuestions,Exact Match (64-shot),22.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-7B | 11.6 | 17.8 | 20.8 | 22.7
RP12,MPT-30B,MPT,,,NaturalQuestions,Exact Match (1-shot),23.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-30B | 15.8 | 23.0 | 26.6 | 29.3
RP12,MPT-30B,MPT,,,NaturalQuestions,Exact Match (64-shot),29.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-30B | 15.8 | 23.0 | 26.6 | 29.3
RP12,Falcon-7B,Falcon,,,NaturalQuestions,Exact Match (1-shot),18.1,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-7B | 15.7 | 18.1 | 21.0 | 24.0
RP12,Falcon-7B,Falcon,,,NaturalQuestions,Exact Match (64-shot),24.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-7B | 15.7 | 18.1 | 21.0 | 24.0
RP12,Falcon-40B,Falcon,,,NaturalQuestions,Exact Match (1-shot),29.5,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-40B | 26.3 | 29.5 | 33.5 | 35.5
RP12,Falcon-40B,Falcon,,,NaturalQuestions,Exact Match (64-shot),35.5,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-40B | 26.3 | 29.5 | 33.5 | 35.5
RP12,Llama-1-7B,Llama-1,,,NaturalQuestions,Exact Match (1-shot),18.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-7B | 16.8 | 18.7 | 22.0 | 26.1
RP12,Llama-1-7B,Llama-1,,,NaturalQuestions,Exact Match (64-shot),26.1,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-7B | 16.8 | 18.7 | 22.0 | 26.1
RP12,Llama-1-13B,Llama-1,,,NaturalQuestions,Exact Match (1-shot),23.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-13B | 20.1 | 23.4 | 28.1 | 31.9
RP12,Llama-1-13B,Llama-1,,,NaturalQuestions,Exact Match (64-shot),31.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-13B | 20.1 | 23.4 | 28.1 | 31.9
RP12,Llama-1-33B,Llama-1,,,NaturalQuestions,Exact Match (1-shot),28.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-33B | 24.9 | 28.3 | 32.9 | 36.0
RP12,Llama-1-33B,Llama-1,,,NaturalQuestions,Exact Match (64-shot),36.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-33B | 24.9 | 28.3 | 32.9 | 36.0
RP12,Llama-1-65B,Llama-1,,,NaturalQuestions,Exact Match (1-shot),31.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-65B | 23.8 | 31.0 | 35.0 | 39.9
RP12,Llama-1-65B,Llama-1,,,NaturalQuestions,Exact Match (64-shot),39.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-65B | 23.8 | 31.0 | 35.0 | 39.9
RP12,Llama-2-7B,Llama-2,,,NaturalQuestions,Exact Match (1-shot),22.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-7B | 16.4 | 22.7 | 25.7 | 29.5
RP12,Llama-2-7B,Llama-2,,,NaturalQuestions,Exact Match (64-shot),29.5,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-7B | 16.4 | 22.7 | 25.7 | 29.5
RP12,Llama-2-13B,Llama-2,,,NaturalQuestions,Exact Match (1-shot),28.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-13B | 16.1 | 28.0 | 31.2 | 34.6
RP12,Llama-2-13B,Llama-2,,,NaturalQuestions,Exact Match (64-shot),34.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-13B | 16.1 | 28.0 | 31.2 | 34.6
RP12,Llama-2-34B,Llama-2,,,NaturalQuestions,Exact Match (1-shot),30.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-34B | 25.1 | 30.0 | 32.8 | 39.9
RP12,Llama-2-34B,Llama-2,,,NaturalQuestions,Exact Match (64-shot),39.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-34B | 25.1 | 30.0 | 32.8 | 39.9
RP12,Llama-2-70B,Llama-2,,,NaturalQuestions,Exact Match (1-shot),33.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-70B | 25.3 | 33.0 | 39.5 | 44.3
RP12,Llama-2-70B,Llama-2,,,NaturalQuestions,Exact Match (64-shot),44.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-70B | 25.3 | 33.0 | 39.5 | 44.3
RP12,MPT-7B,MPT,,,TriviaQA (Wiki),Exact Match (1-shot),59.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-7B | 55.7 | 59.6 | 61.2 | 61.6
RP12,MPT-7B,MPT,,,TriviaQA (Wiki),Exact Match (64-shot),61.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-7B | 55.7 | 59.6 | 61.2 | 61.6
RP12,MPT-30B,MPT,,,TriviaQA (Wiki),Exact Match (1-shot),71.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-30B | 68.0 | 71.3 | 73.3 | 73.6
RP12,MPT-30B,MPT,,,TriviaQA (Wiki),Exact Match (64-shot),73.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,MPT-30B | 68.0 | 71.3 | 73.3 | 73.6
RP12,Falcon-7B,Falcon,,,TriviaQA (Wiki),Exact Match (1-shot),56.8,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-7B | 52.6 | 56.8 | 64.6 | 61.1
RP12,Falcon-7B,Falcon,,,TriviaQA (Wiki),Exact Match (64-shot),61.1,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-7B | 52.6 | 56.8 | 64.6 | 61.1
RP12,Falcon-40B,Falcon,,,TriviaQA (Wiki),Exact Match (1-shot),78.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-40B | 74.6 | 78.6 | 79.9 | 79.6
RP12,Falcon-40B,Falcon,,,TriviaQA (Wiki),Exact Match (64-shot),79.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Falcon-40B | 74.6 | 78.6 | 79.9 | 79.6
RP12,Llama-1-7B,Llama-1,,,TriviaQA (Wiki),Exact Match (1-shot),67.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-7B | 63.3 | 67.4 | 70.4 | 71.0
RP12,Llama-1-7B,Llama-1,,,TriviaQA (Wiki),Exact Match (64-shot),71.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-7B | 63.3 | 67.4 | 70.4 | 71.0
RP12,Llama-1-13B,Llama-1,,,TriviaQA (Wiki),Exact Match (1-shot),74.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-13B | 70.1 | 74.4 | 77.1 | 77.9
RP12,Llama-1-13B,Llama-1,,,TriviaQA (Wiki),Exact Match (64-shot),77.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-13B | 70.1 | 74.4 | 77.1 | 77.9
RP12,Llama-1-33B,Llama-1,,,TriviaQA (Wiki),Exact Match (1-shot),80.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-33B | 78.7 | 80.7 | 83.8 | 83.6
RP12,Llama-1-33B,Llama-1,,,TriviaQA (Wiki),Exact Match (64-shot),83.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-33B | 78.7 | 80.7 | 83.8 | 83.6
RP12,Llama-1-65B,Llama-1,,,TriviaQA (Wiki),Exact Match (1-shot),84.5,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-65B | 81.7 | 84.5 | 85.9 | 86.0
RP12,Llama-1-65B,Llama-1,,,TriviaQA (Wiki),Exact Match (64-shot),86.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-1-65B | 81.7 | 84.5 | 85.9 | 86.0
RP12,Llama-2-7B,Llama-2,,,TriviaQA (Wiki),Exact Match (1-shot),68.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-7B | 65.8 | 68.9 | 72.1 | 73.7
RP12,Llama-2-7B,Llama-2,,,TriviaQA (Wiki),Exact Match (64-shot),73.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-7B | 65.8 | 68.9 | 72.1 | 73.7
RP12,Llama-2-13B,Llama-2,,,TriviaQA (Wiki),Exact Match (1-shot),77.2,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-13B | 73.1 | 77.2 | 79.6 | 79.4
RP12,Llama-2-13B,Llama-2,,,TriviaQA (Wiki),Exact Match (64-shot),79.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-13B | 73.1 | 77.2 | 79.6 | 79.4
RP12,Llama-2-34B,Llama-2,,,TriviaQA (Wiki),Exact Match (1-shot),83.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-34B | 81.0 | 83.3 | 84.5 | 84.6
RP12,Llama-2-34B,Llama-2,,,TriviaQA (Wiki),Exact Match (64-shot),84.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-34B | 81.0 | 83.3 | 84.5 | 84.6
RP12,Llama-2-70B,Llama-2,,,TriviaQA (Wiki),Exact Match (1-shot),85.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-70B | 82.4 | 85.0 | 87.6 | 87.5
RP12,Llama-2-70B,Llama-2,,,TriviaQA (Wiki),Exact Match (64-shot),87.5,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 22,Llama-2-70B | 82.4 | 85.0 | 87.6 | 87.5
RP12,Llama-2-70B,Llama-2,,,SQuAD,EM (0-shot),80.7,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,70B | 80.7 | 82.6 | 81.9 | 81.9
RP12,Llama-2-70B,Llama-2,,,SQuAD,EM (5-shot),81.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,70B | 80.7 | 82.6 | 81.9 | 81.9
RP12,Llama-2-70B,Llama-2,,,QUAC,F1 (0-shot),42.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,70B | ... | 42.4 | 49.3
RP12,Llama-2-70B,Llama-2,,,QUAC,F1 (1-shot),49.3,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,70B | ... | 42.4 | 49.3
RP12,Llama-1-65B,Llama-1,,,SQuAD,EM (0-shot),79.4,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,65B | 79.4 | 80.0 | 78.3 | 77.9
RP12,Llama-1-65B,Llama-1,,,QUAC,F1 (0-shot),41.0,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,65B | ... | 41.0 | 39.8
RP12,Falcon-40B,Falcon,,,SQuAD,EM (0-shot),72.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,40B | 72.9 | 73.1 | 71.7 | 71.0
RP12,Falcon-40B,Falcon,,,QUAC,F1 (0-shot),41.2,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 23,40B | ... | 41.2 | 43.3
RP12,Llama-2-70B,Llama-2,,,AGIEval-LSAT-LR,Accuracy,70.2,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 24,70B | 54.2 | 23.2 | 48.8 | 25.7 | 70.2 | 76.6 | 86.9 | 53.4 | 41.8
RP12,Llama-2-70B,Llama-2,,,AGIEval-LSAT-RC,Accuracy,76.6,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 24,70B | ... | 76.6 ...
RP12,Llama-2-70B,Llama-2,,,AGIEval-SAT-en,Accuracy,86.9,,,,,False,measured,50,A.2.2 Additional Details for Pretrained Models Evaluation,Table 24,70B | ... | 86.9 ...
RP12,MPT-7B,MPT,,,GSM8K,maj1@1 (8-shot),6.8,,,,,False,measured,51,A.2.2 Additional Details for Pretrained Models Evaluation,Table 25,MPT-7B | 6.8 | 3.0
